"Doc/Sentence Index","Mention Index/Total","Sentence","Mention","Head","AFET Labels","Turk General Labels","Turk Fine Labels","Prediction"
"/nw/wsj/00/wsj_0045.parse24","6/18","Mr. Kaminski , the schoolteacher , and William Mehrens , <a>XXXX</a> , concluded in a study last June that CAT test versions of Scoring High and Learning Materials should n't be used in the classroom because of their similarity to the actual test .","a Michigan State University education professor","professor","[]","['person:2', 'post:1']","[['scientist', 1], ['advisor', 1], ['researcher', 1], ['position', 1], ['administrator', 2], ['teacher', 2]]"
"/nw/wsj/00/wsj_0047.parse14","3/5","Some researchers have charged that the administration is imposing <a>XXXX</a> for top scientific posts .","new ideological tests","tests","[]","['concept:1', 'event:2', 'restriction:1']","[['threat', 1], ['accident', 1], ['law', 1], ['quota', 1], ['restriction', 1], ['bribe', 1]]"
"/nw/wsj/00/wsj_0077.parse10","2/4","As expected , a national purchasing managers ' report indicated <a>XXXX</a> continues to contract modestly .","the nation 's manufacturing sector","sector","[]","['organization:1', 'event:1', 'object:1', 'action:1']","[['commodity', 1]]"
"/nw/wsj/00/wsj_0089.parse54","0/5","Also , <a>XXXX</a> do n't always live where the bells need to be rung -- like in small , rural parishes and inner - city churches .","ringers","ringers","[]","['person:2', 'people:1']","[['clergy', 1], ['church', 1], ['minister', 1], ['villager', 1], ['cleric', 1], ['pastor', 1], ['tribe', 1], ['priest', 1]]"
"/nw/wsj/00/wsj_0096.parse43","3/15","The following were neither barred nor suspended : Stephanie Veselich Enright , <a>XXXX</a> , Calif. , fined $ 2,500 and ordered to disgorge $ 11,762 ; Stuart Lane Russel , Glendale , Calif. , fined $ 2,500 and ordered to disgorge $ 14,821 ; Devon Nilson Dahl , Fountain Valley , Calif. , fined $ 82,389 .","Rolling Hills","Hills","[]","['person:1', 'place:2', 'location:1']","[['city', 2], ['village', 1], ['town', 1]]"
"/nw/wsj/02/wsj_0207.parse22","2/9","It was all too mellow to be believed , but they probably would have gotten away with <a>XXXX</a> , had they not felt compelled to add Ms. Collins 's signature tune , `` Amazing Grace , '' and ask for audience participation .","it","it","[]","['thing:1', 'image:1', 'concept:1', 'person:1', 'action:1']","[['officer', 1], ['crime', 1], ['picture', 1], ['photo', 1]]"
"/nw/wsj/02/wsj_0210.parse14","0/4","`` <a>XXXX</a> may very well be what the Japanese banks want , '' he told Radio New Zealand .","It","It","[]","['person:1', 'event:1', 'object:1']","[['power', 1], ['chaos', 1], ['problem', 1], ['natural_disaster', 1], ['crisis', 1], ['recession', 1], ['money', 1]]"
"/nw/wsj/02/wsj_0219.parse20","5/7","LONDON INTERBANK OFFERED RATES -LRB- LIBOR -RRB- : 8 3/4 % one month ; 8 11/16 % three months ; 8 7/16 % <a>XXXX</a> ; 8 7/16 % one year .","six months","months","[]","['event:1']","[['year', 2]]"
"/nw/wsj/02/wsj_0254.parse16","3/6","Several components that track the health of <a>XXXX</a> of the economy turned down in September .","the manufacturing sector","sector","[]","['person:1', 'place:1', 'idea:1']","[['stockist', 1], ['product', 1], ['aspect', 1], ['portion', 1], ['state', 1], ['sector', 1], ['factor', 1], ['segment', 1], ['country', 1], ['component', 1]]"
"/nw/wsj/02/wsj_0283.parse21","8/9","The two , Szeto Wah and Martin Lee , were deemed unfit because they had condemned China 's crackdown on <a>XXXX</a> .","its pro-democracy movement","movement","[]","['politics:1', 'event:2']","[['firing', 1], ['uprising', 1], ['movement', 2], ['activism', 1], ['belief', 1], ['demonstration', 1], ['idea', 1], ['protests', 1], ['act', 1], ['campaign', 1]]"
"/nw/wsj/02/wsj_0288.parse7","7/9","Despite the informal nature of the session and the calculated effort to hold down expectations , the meeting could pay <a>XXXX</a> for both leaders .","significant political dividends","dividends","[]","['object:1']","[['money', 2], ['dividend', 1], ['profit', 1]]"
"/nw/wsj/03/wsj_0309.parse24","9/10","This week , a Baltimore Sun editorial said the Lantos subcommittee on HUD should forget about Sam Pierce 's testimony for the moment and call some other witnesses : <a>XXXX</a> of the 40 pork - barrel projects .","the various congressional sponsors","sponsors","[]","['person:1', 'law:1', 'event:1']","[['case', 2]]"
"/nw/wsj/03/wsj_0335.parse2","10/14","A California official also said he sent the Federal Bureau of Investigation a packet of documents relating to a previously reported $ 400,000 contribution from Lincoln 's parent solicited by <a>XXXX</a> -LRB- D. , Calif . -RRB- .","Sen. Alan Cranston","Cranston","[]","['person:3', 'object:1', 'people:1']","[['evidence', 1], ['officer', 1], ['organization', 1], ['proof', 1], ['group', 1], ['firm', 1], ['alliance', 1], ['lawyer', 1]]"
"/nw/wsj/03/wsj_0341.parse4","6/8","In addition to Unocal 's 153,000 barrel - a - day refinery near Lemont , Ill. , <a>XXXX</a> would control 17 distribution terminals , a lubricating - oil blending and packaging plant , and 131 company - owned Unocal service stations .","the new venture","venture","[]","['person:1', 'organization:1', 'place:1', 'people:1']","[['country', 1], ['organization', 1], ['manager', 1], ['continent', 1], ['group', 1], ['firm', 1], ['company', 2]]"
"/nw/wsj/03/wsj_0359.parse7","13/14","But the two groups have something very important in common : They are both havens for scared money , stocks for people who hate <a>XXXX</a> .","stocks","stocks","[]","['activity:1', 'event:2']","[['democracy', 1], ['growth', 1], ['failure', 1], ['power', 1], ['spending_money', 1], ['dictatorship', 1], ['loss', 1]]"
"/nw/wsj/03/wsj_0364.parse0","2/7","Companies listed below reported <a>XXXX</a> substantially different from the average of analysts ' estimates .","quarterly profit","profit","[]","['finance:1', 'event:1']","[['list', 1], ['growth', 1], ['profit', 3], ['expansion', 1], ['company', 1], ['loss', 1], ['stock', 1]]"
"/nw/wsj/04/wsj_0415.parse10","2/7","To avoid a runoff , one candidate would have to win 50 % of <a>XXXX</a> -- a feat that most analysts consider impossible with so many candidates running .","the vote","vote","[]","['place:1', 'object:2']","[['city', 1], ['coin', 1], ['jurisdiction', 1], ['state', 1], ['region', 1], ['population', 1], ['vote', 2], ['province', 1], ['majority', 1]]"
"/nw/wsj/04/wsj_0449.parse54","3/5","`` -LCB- Wall Street -RCB- is beginning to realize -- as Shakespeare said -- the trouble is not in <a>XXXX</a> , but in ourselves . ''","our stars","stars","[]","['person:2', 'location:1']","[['neighbor', 1], ['relationship', 1], ['ideology', 1], ['mind', 1], ['leader', 1], ['enemy', 1]]"
"/nw/wsj/04/wsj_0452.parse0","0/6","<a>XXXX</a> agreed to decide whether the federal Pension Benefit Guaranty Corp. may require LTV Corp. to reassume funding responsibility for a $ 2.3 billion shortfall in the company 's pension plans .","The Supreme Court","Court","[]","['person:2', 'organization:1', 'event:1']","[['stockist', 1], ['professional', 1], ['polititian', 1], ['bureau', 1], ['manager', 1], ['pension', 1], ['politician', 1], ['corporation', 1]]"
"/nw/wsj/05/wsj_0526.parse25","10/14","There are two exceptions : Josh -LRB- Jeffrey DeMunn -RRB- , the local doctor who has always loved Kate ; and <a>XXXX</a> -LRB- Richard Masur -RRB- , Kate 's simple - minded but affectionate brother .","Lincoln","Lincoln","[]","['person:5']","[['brother', 2], ['doctor', 1], ['man', 1]]"
"/nw/wsj/05/wsj_0560.parse7","0/5","<a>XXXX</a> expects a need for 140,000 megawatts of new generation in the U.S. over the next decade .","The company","company","[]","['people:1']","[['politician', 1], ['industry', 1], ['country', 1], ['company', 1], ['organization', 1], ['firm', 1]]"
"/nw/wsj/05/wsj_0564.parse40","5/8","In 1987 , Mr. Rey bested leading publishing houses to take over Switzerland 's Jean Frey AG , <a>XXXX</a> .","a major producer of magazines and newspapers","producer","[]","['person:1', 'organization:1', 'title:1']","[['politician', 2], ['president', 1], ['chairman', 1], ['leader', 1], ['doctor', 1]]"
"/nw/wsj/05/wsj_0571.parse9","1/7","When Mrs. Thatcher cut <a>XXXX</a> to 40 % , Mr. Lawson flooded the country with money to prevent the pound from rising against the mark .","the top tax rate","rate","[]","['object:1', 'noun:1', 'event:1', 'number:1']","[['taxes', 2], ['money', 2], ['amount', 1], ['interest', 1], ['benefit', 1], ['budget', 1], ['stock', 1]]"
"/nw/wsj/06/wsj_0628.parse20","1/6","If that controversy continues , <a>XXXX</a> say , West German and other foreign producers are likely to grab most of the sales in Eastern Europe .","U.S. machine tool makers","makers","[]","['person:3', 'group:1']","[['analyst', 1], ['spectator', 1], ['reporter', 1], ['researcher', 1]]"
"/nw/wsj/06/wsj_0655.parse21","7/13","Secretary of State James Baker , who accompanied President Bush to Costa Rica , told reporters Friday : `` <a>XXXX</a> have no reason to deny reports that some Contras ambushed some Sandinista soldiers . ''","I","I","[]","['person:2', 'organization:1', 'persons:1']","[['government', 1], ['politician', 1], ['outlet', 1], ['media', 1], ['american', 1], ['reporter', 1]]"
"/nw/wsj/06/wsj_0664.parse18","7/8","The educational effort of teaching companies in the natural gas industry how to use the futures to hedge would have to continue for another a year or two , <a>XXXX</a> added .","he","he","[]","['person:5', 'news:1']","[['politician', 1], ['researcher', 1], ['commentator', 1], ['analyst', 1], ['reporter', 2], ['authority', 1]]"
"/nw/wsj/07/wsj_0714.parse5","0/1","Rolled copper product sales were <a>XXXX</a> to overall sales growth .","major contributors","contributors","[]","['finance:1', 'event:1']","NULL_FINE"
"/nw/wsj/07/wsj_0723.parse21","3/14","France 's Socialist government , which currently holds <a>XXXX</a> , is committed to having the charter adopted by all 12 EC states before the end of 1989 -- the bicentennial of the French revolution and its `` Universal Declaration of Human Rights .","the council 's rotating presidency","presidency","[]","['place:1', 'location:1', 'object:2']","[['majority', 1], ['power', 2], ['authority', 1], ['party', 1], ['state', 1]]"
"/nw/wsj/07/wsj_0758.parse69","5/6","When the Engelken family got back from its trip up north , Mr. Engelken wrote it all down , just to make sure <a>XXXX</a> was missed .","no detail","detail","[]","['person:2', 'trip:1', 'object:1']","[['trip', 1], ['baby', 1], ['family', 1], ['activity', 1]]"
"/nw/wsj/07/wsj_0766.parse20","0/7","<a>XXXX</a> ago , Mrs. Hammack insisted on buying earthquake insurance for this house , which had been converted into apartments .","A few years","years","[]","['event:1']","[['day', 3], ['month', 2], ['hour', 1], ['year', 5]]"
"/nw/wsj/07/wsj_0769.parse17","17/21","Unless Mr. Lawson 's resignation leads to a change in British interest - rate policy -- Mrs. Thatcher 's administration firmly supports high interest rates to keep inflation in check -- or posturing toward full inclusion in the European Monetary System 's exchange - rate mechanism , Mr. Lawson 's withdrawal will have <a>XXXX</a> , Mr. Chandross concluded .","little long - term impact on exchange rates","impact","[]","['finance:1', 'event:2', 'idea:1']","[['accident', 1], ['reaction', 1], ['effect', 2], ['rate', 1], ['impact', 1], ['difference', 1], ['small_change', 1]]"
"/nw/wsj/07/wsj_0779.parse42","2/6","But since the member countries of <a>XXXX</a> agreed to the `` Guidelines to Floating '' in 1974 , such difficulties have been avoided .","the International Monetary Fund","Fund","[]","['organisation:1', 'location:1']","[['association', 1], ['state', 1], ['union', 1], ['board', 1]]"
"/nw/wsj/07/wsj_0794.parse28","1/4","I know that <a>XXXX</a> 'm shouting into the breeze here as far as what we 're doing now .","I","I","[]","['person:2']","[['professional', 1]]"
"/nw/wsj/08/wsj_0803.parse8","3/6","The figures exclude lump - sum payments and <a>XXXX</a> , so the actual wage increases may have been bigger .","cost - of - living adjustments","adjustments","[]","['finance:2', 'object:1']","[['coin', 1], ['bonus', 1], ['dividend', 1], ['commission', 1], ['inflation', 1], ['cash', 1], ['payment', 1]]"
"/nw/wsj/09/wsj_0944.parse47","10/12","But Judge Arthur Alarcon , joined by Judge Cynthia Holcomb Hall , took the astonishing position that it is perfectly OK to fabricate quotations so long as a judge finds that the fabrications do not alter substantive content or are <a>XXXX</a> of ambiguous remarks .","rational interpretations","interpretations","[]","NULL_GEN","[['transcript', 1], ['interpretation', 2], ['record', 1], ['objection', 1], ['supposition', 1]]"
"/nw/wsj/09/wsj_0977.parse6","1/4","Rumors to the effect that <a>XXXX</a> would file for Chapter 11 arose last week in the jewelry industry .","the Merksamer chain","chain","[]","['organization:1', 'event:1', 'company:3']","[['business', 1], ['corporations', 1], ['retailer', 1], ['brand_name', 1], ['stock', 1], ['industry', 1], ['company', 2]]"
"/nw/wsj/09/wsj_0978.parse26","3/12","But everything is relative to Mr. Terrizzi , so stocks in <a>XXXX</a> can become more attractive in comparison with bonds or T - bills , even if shares are more expensive than when they were sold in January .","his view","view","[]","['organisation:1', 'place:1', 'people:1']","[['season', 1], ['sector', 1], ['location', 1], ['company', 2], ['month', 1], ['organization', 1], ['firm', 1]]"
"/nw/wsj/09/wsj_0983.parse28","0/5","<a>XXXX</a> recently said that it plans to reduce its leverage position by buying back $ 5 million in preferred stock and notes from investors .","New America High Income Fund","Fund","[]","['person:2', 'organisation:1']","[['investor', 2], ['politician', 1], ['company', 3]]"
"/nw/wsj/09/wsj_0983.parse44","2/3","He concedes : `` This is the most difficult market that <a>XXXX</a> 've been involved in . ''","I","I","[]","['person:1', 'people:1']","[['stockist', 1], ['group', 1], ['worker', 1]]"
"/nw/wsj/09/wsj_0985.parse4","1/16","<a>XXXX</a> for this disparity is that the Bank of England was a private bank with substantial earning assets , and the common - law rights of creditors to collect claims against the bank were well established in Britain .","The most likely reason","reason","[]","NULL_GEN","[['cause', 1], ['reason', 2], ['clarification', 1], ['explanation', 2]]"
"/nw/wsj/09/wsj_0994.parse36","1/12","<a>XXXX</a> , Imperial Palace , Frontier and others are pouring millions of dollars into facelifts , new room towers and casino floor space just to keep up .","The Flamingo Hilton","Hilton","[]","['location:2', 'object:1']","[['owner', 1], ['place', 1], ['builder', 2], ['dollar', 1], ['group', 1], ['wynn', 1], ['building', 2], ['company', 1], ['society', 1]]"
"/nw/wsj/10/wsj_1041.parse33","0/10","`` <a>XXXX</a> is that we learn our lesson well , and to make sure other experimental drugs , like Bristol - Myers Co. 's DDI , do n't follow the same frustrating course as AZT . ''","The crucial thing","thing","[]","['concept:1', 'event:1']","[['point', 1], ['fact', 1], ['truth', 1], ['proof', 1], ['studying', 1], ['lesson', 1]]"
"/nw/wsj/10/wsj_1094.parse35","9/18","In 1974 , as the U.S. representative to the United Nations , he wrote an introduction to a book on <a>XXXX</a> in which he boasted of his leadership during his term in Congress in expanding family - planning services for the poor .","world population","population","[]","['event:2', 'political_party:1']","[['election', 1], ['politics', 1], ['life_history', 1], ['war', 1], ['congress', 1], ['diplomacy', 1], ['leadership', 1], ['biography', 1], ['socialism', 1], ['conflict', 1], ['charity', 1]]"
